time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad),xa,ya,xb,yb
8.84330, 4.086, -0.003, 516.5302, -2.6741, 0.0234, -1.0920, 0.2496, -0.9672
8.84526, 4.195, -0.002, 516.5302, -2.6817, 0.0156, -1.1076, 0.2730, -0.9828
8.84730, 4.301, 0.002, 516.5302, -2.6886, 0.0312, -1.0842, 0.2808, -0.9984
8.84933, 4.400, 0.002, 516.6611, -2.6961, 0.0078, -1.1076, 0.2730, -0.9984
8.85126, 4.488, -0.002, 516.6611, -2.7037, 0.0234, -1.1154, 0.3120, -1.0062
8.85330, 4.574, -0.003, 516.6611, -2.7112, 0.0000, -1.1154, 0.2964, -0.9984
8.85529, 4.650, -0.001, 516.6611, -2.7187, 0.0156, -1.1310, 0.2808, -0.9984
8.85727, 4.718, 0.002, 516.6611, -2.7263, 0.0468, -1.1700, 0.2496, -0.9984
8.85927, 4.780, 0.002, 516.7920, -2.7338, 0.0234, -1.1622, 0.2340, -0.9984
8.86128, 4.835, -0.002, 516.7920, -2.7420, 0.0312, -1.1934, 0.2184, -1.0062
8.86330, 4.882, -0.002, 516.7920, -2.7476, 0.0000, -1.1544, 0.2340, -1.0062
8.86473, 4.911, -0.001, 516.7920, -2.7539, 0.0156, -1.1934, 0.2184, -0.9984
8.86632, 4.938, 0.002, 516.7920, -2.7621, 0.0156, -1.2012, 0.2262, -1.0140
8.86828, 4.965, 0.003, 516.9229, -2.7703, 0.0156, -1.1700, 0.2496, -1.0140
8.87027, 4.984, -0.001, 516.9229, -2.7784, 0.0078, -1.1700, 0.2418, -1.0608
8.87230, 4.996, -0.003, 516.9229, -2.7866, 0.0156, -1.1856, 0.2652, -1.0686
8.87425, 5.000, 0.000, 516.9229, -2.7948, 0.0078, -1.1934, 0.2496, -1.0608
8.87628, 4.996, 0.004, 516.9229, -2.8036, 0.0234, -1.2246, 0.2340, -1.0764
8.87830, 4.984, 0.001, 517.0538, -2.8117, 0.0078, -1.2402, 0.2106, -1.0686
8.88032, 4.964, -0.003, 517.0538, -2.8205, 0.0000, -1.2558, 0.2028, -1.0686
8.88225, 4.937, -0.002, 517.0538, -2.8287, 0.0000, -1.2792, 0.1794, -1.0686
8.88430, 4.901, 0.001, 517.0538, -2.8375, 0.0000, -1.2480, 0.1950, -1.0764
8.88625, 4.859, 0.004, 517.1847, -2.8463, 0.0156, -1.2636, 0.1872, -1.0686
8.88830, 4.806, -0.002, 517.1847, -2.8551, 0.0078, -1.2558, 0.1872, -1.0920
8.89025, 4.749, -0.004, 517.1847, -2.8639, 0.0000, -1.2636, 0.2106, -1.0998
8.89228, 4.682, -0.002, 517.1847, -2.8727, 0.0078, -1.2402, 0.2028, -1.1076
8.89430, 4.608, 0.002, 517.1847, -2.8815, 0.0234, -1.2870, 0.2184, -1.1388
8.89626, 4.529, 0.002, 517.3156, -2.8909, 0.0000, -1.2714, 0.1872, -1.1232
8.89825, 4.441, -0.001, 517.3156, -2.8997, 0.0234, -1.3182, 0.1872, -1.1232
8.90031, 4.343, -0.002, 517.3156, -2.9091, 0.0000, -1.3182, 0.1560, -1.1232
8.90229, 4.242, 0.000, 517.3156, -2.9179, 0.0078, -1.3416, 0.1326, -1.1154
8.90425, 4.136, 0.004, 517.4465, -2.9273, 0.0000, -1.3494, 0.1326, -1.0998
8.90630, 4.018, -0.001, 517.4465, -2.9361, 0.0000, -1.3494, 0.1482, -1.1388
8.90827, 3.898, -0.003, 517.4465, -2.9456, 0.0000, -1.3260, 0.1560, -1.1310
8.91024, 3.772, -0.002, 517.4465, -2.9544, 0.0000, -1.3494, 0.1716, -1.1388
8.91225, 3.638, 0.002, 517.4465, -2.9638, 0.0000, -1.3338, 0.1638, -1.1544
8.91430, 3.494, 0.002, 517.5774, -2.9732, 0.0000, -1.3260, 0.1560, -1.1778
8.91628, 3.350, -0.002, 517.5774, -2.9826, 0.0000, -1.3416, 0.1326, -1.1778
8.91830, 3.198, -0.004, 517.5774, -2.9921, 0.0000, -1.3572, 0.0936, -1.1700
8.92027, 3.044, 0.000, 517.5774, -3.0015, 0.0000, -1.3728, 0.0936, -1.1544
8.92229, 2.882, 0.004, 517.5774, -3.0109, -0.0312, -1.3650, 0.0936, -1.1700
8.92430, 2.716, 0.000, 517.7083, -3.0203, -0.0234, -1.3650, 0.0780, -1.1778
8.92629, 2.547, -0.002, 517.7083, -3.0298, 0.0000, -1.3650, 0.0702, -1.1778
8.92825, 2.377, -0.002, 517.7083, -3.0367, 0.0000, -1.3884, 0.1248, -1.1700
8.92969, 2.249, -0.001, 517.7083, -3.0436, 0.0000, -1.3650, 0.1170, -1.1622
8.93120, 2.114, 0.002, 517.7083, -3.0511, -0.0156, -1.3572, 0.1092, -1.1778
8.93273, 1.974, 0.003, 517.8392, -3.0587, 0.0000, -1.3806, 0.1248, -1.2012
8.93430, 1.829, -0.002, 517.8392, -3.0675, -0.0390, -1.3728, 0.0936, -1.1622
8.93626, 1.645, -0.002, 517.8392, -3.0744, -0.0234, -1.3806, 0.0702, -1.1856
8.93771, 1.508, -0.001, 517.8392, -3.0819, 0.0000, -1.3572, 0.0780, -1.1778
8.93924, 1.362, 0.000, 517.8392, -3.0894, -0.0078, -1.3728, 0.0546, -1.1622
8.94077, 1.214, 0.004, 517.8392, -3.0970, -0.0156, -1.3650, 0.0234, -1.1622
8.94233, 1.061, -0.001, 517.9701, -3.1058, -0.0156, -1.4040, 0.0234, -1.1778
8.94428, 0.871, -0.004, 517.9701, -3.1152, -0.0234, -1.3884, 0.0078, -1.1700
8.94626, 0.675, -0.002, 517.9701, -3.1253, 0.0000, -1.4040, 0.0156, -1.1622
8.94828, 0.474, 0.001, 517.9701, -3.1347, -0.0234, -1.3884, 0.0702, -1.1934
8.95025, 0.277, 0.003, 518.1010, -3.1441, -0.0390, -1.3728, 0.0312, -1.1544
8.95232, 0.070, -0.001, 518.1010, -3.1535, -0.0312, -1.3806, 0.0468, -1.1622
8.95428, -0.126, -0.003, 518.1010, -3.1630, -0.0234, -1.3728, 0.0390, -1.1778
8.95631, -0.329, -0.001, 518.1010, -3.1724, 0.0000, -1.3806, 0.0234, -1.1856
8.95826, -0.523, 0.004, 518.1010, -3.1824, -0.0624, -1.3806, 0.0000, -1.1856
8.96031, -0.727, 0.000, 518.2319, -3.1919, -0.0312, -1.3884, -0.0156, -1.1856
8.96224, -0.918, -0.003, 518.2319, -3.2013, -0.0468, -1.3806, 0.0000, -1.1700
8.96424, -1.114, -0.002, 518.2319, -3.2113, -0.0390, -1.3884, -0.0312, -1.1934
8.96634, -1.318, 0.002, 518.2319, -3.2201, -0.0390, -1.4040, -0.0312, -1.1700
8.96831, -1.507, 0.004, 518.3628, -3.2302, -0.0390, -1.3806, 0.0000, -1.1778
8.97029, -1.696, -0.001, 518.3628, -3.2390, -0.0156, -1.3650, 0.0000, -1.2012
8.97226, -1.880, -0.003, 518.3628, -3.2490, -0.0312, -1.3650, 0.0000, -1.1700
8.97426, -2.064, 0.000, 518.3628, -3.2585, -0.0312, -1.3728, 0.0000, -1.2012
8.97628, -2.247, 0.004, 518.3628, -3.2679, 0.0000, -1.3728, -0.0312, -1.1778
8.97826, -2.423, 0.001, 518.4937, -3.2767, -0.0234, -1.3572, -0.0234, -1.1856
8.98026, -2.596, -0.002, 518.4937, -3.2867, -0.0390, -1.3650, -0.0624, -1.1778
8.98231, -2.769, -0.001, 518.4937, -3.2962, -0.0624, -1.3416, -0.0780, -1.1466
8.98433, -2.937, 0.001, 518.4937, -3.3050, -0.0624, -1.3416, -0.0858, -1.1544
8.98627, -3.092, 0.005, 518.6246, -3.3144, -0.0546, -1.3416, -0.1014, -1.1466
8.98828, -3.247, -0.001, 518.6246, -3.3238, -0.0546, -1.3650, -0.0858, -1.1622
8.99034, -3.402, -0.003, 518.6246, -3.3326, -0.0858, -1.3416, -0.0546, -1.1544
8.99228, -3.542, -0.001, 518.6246, -3.3420, -0.0624, -1.3338, -0.0624, -1.1700
8.99429, -3.682, 0.003, 518.6246, -3.3515, -0.0702, -1.3572, -0.0624, -1.1622
8.99633, -3.817, 0.002, 518.7555, -3.3602, -0.0234, -1.3182, -0.0624, -1.1622
8.99832, -3.943, -0.004, 518.7555, -3.3690, -0.0078, -1.3338, -0.0624, -1.1388
9.00026, -4.061, -0.002, 518.7555, -3.3778, -0.0234, -1.3104, -0.1170, -1.1388
9.00227, -4.175, 0.001, 518.7555, -3.3873, -0.0312, -1.2948, -0.1014, -1.1232
9.00430, -4.284, 0.004, 518.7555, -3.3961, -0.0546, -1.2948, -0.1248, -1.1388
9.00627, -4.383, 0.000, 518.8864, -3.4055, -0.0624, -1.2792, -0.1482, -1.1232
9.00832, -4.478, -0.002, 518.8864, -3.4137, -0.0624, -1.2714, -0.1482, -1.1388
9.01028, -4.562, -0.001, 518.8864, -3.4231, -0.0702, -1.2714, -0.1248, -1.1232
9.01236, -4.644, 0.002, 518.8864, -3.4312, -0.0624, -1.2558, -0.1092, -1.1310
9.01429, -4.712, 0.004, 519.0173, -3.4400, -0.0546, -1.2714, -0.1248, -1.1232
9.01633, -4.777, -0.001, 519.0173, -3.4482, -0.0624, -1.2714, -0.1092, -1.0764
9.01829, -4.832, -0.003, 519.0173, -3.4570, -0.0624, -1.2480, -0.1248, -1.0998
9.02028, -4.879, 0.000, 519.0173, -3.4652, -0.0468, -1.2480, -0.1248, -1.0686
9.02226, -4.919, 0.003, 519.0173, -3.4740, -0.0624, -1.2246, -0.1716, -1.0842
9.02431, -4.952, 0.002, 519.1482, -3.4821, -0.0858, -1.2324, -0.1794, -1.0764
9.02631, -4.976, -0.002, 519.1482, -3.4903, -0.0702, -1.2246, -0.2028, -1.0686
9.02832, -4.992, -0.002, 519.1482, -3.4960, -0.0702, -1.2246, -0.1950, -1.0920
9.02979, -4.998, -0.001, 519.1482, -3.5029, -0.0390, -1.2246, -0.1716, -1.0920
9.03145, -5.000, 0.002, 519.1482, -3.5110, -0.0624, -1.2012, -0.2028, -1.0686
9.03334, -4.995, 0.004, 519.2791, -3.5186, -0.0702, -1.2090, -0.1794, -1.0608
9.03529, -4.983, 0.000, 519.2791, -3.5268, -0.0546, -1.1778, -0.1794, -1.0686
9.03732, -4.962, -0.002, 519.2791, -3.5343, -0.0624, -1.1934, -0.1716, -1.0530
9.03928, -4.934, -0.001, 519.2791, -3.5425, -0.0780, -1.1700, -0.1794, -1.0218
9.04133, -4.896, 0.003, 519.2791, -3.5500, -0.0702, -1.1622, -0.1872, -1.0296
9.04327, -4.853, 0.005, 519.4100, -3.5575, -0.0624, -1.1544, -0.2106, -1.0296
9.04528, -4.800, -0.002, 519.4100, -3.5651, -0.0780, -1.1622, -0.2184, -1.0296
9.04732, -4.738, -0.003, 519.4100, -3.5726, -0.1092, -1.1154, -0.2496, -1.0296
9.04934, -4.669, -0.001, 519.4100, -3.5795, -0.0624, -1.1232, -0.2340, -1.0296
9.05129, -4.595, 0.002, 519.4100, -3.5871, -0.0702, -1.0998, -0.2340, -1.0218
9.05332, -4.510, 0.003, 519.5409, -3.5940, -0.0858, -1.1232, -0.2106, -1.0062
9.05528, -4.421, -0.002, 519.5409, -3.6015, -0.0468, -1.1154, -0.2262, -0.9906
9.05732, -4.321, -0.003, 519.5409, -3.6084, -0.0546, -1.0998, -0.2106, -0.9984
9.05928, -4.218, -0.001, 519.5409, -3.6153, -0.0624, -1.0998, -0.2184, -0.9828
9.06131, -4.104, 0.002, 519.5409, -3.6223, -0.0702, -1.0608, -0.2418, -0.9828
9.06331, -3.985, 0.003, 519.6718, -3.6292, -0.0702, -1.0842, -0.2496, -0.9672
9.06533, -3.859, -0.001, 519.6718, -3.6355, -0.0624, -1.0686, -0.2496, -0.9672
9.06734, -3.726, -0.001, 519.6718, -3.6405, -0.0702, -1.0374, -0.2496, -0.9672
9.06880, -3.626, -0.001, 519.6718, -3.6449, -0.1014, -1.0530, -0.2808, -0.9594
9.07026, -3.523, 0.000, 519.6718, -3.6499, -0.0780, -1.0218, -0.2730, -0.9516
9.07178, -3.412, 0.002, 519.6718, -3.6549, -0.0780, -1.0140, -0.2652, -0.9672
9.07333, -3.296, 0.003, 519.8027, -3.6612, -0.0624, -1.0296, -0.2496, -0.9672
9.07528, -3.145, -0.001, 519.8027, -3.6675, -0.0624, -1.0140, -0.2496, -0.9282
9.07733, -2.981, -0.003, 519.8027, -3.6738, -0.0936, -0.9984, -0.2418, -0.9438
9.07933, -2.816, -0.001, 519.8027, -3.6794, -0.0858, -0.9984, -0.2496, -0.9282
9.08134, -2.645, 0.001, 519.8027, -3.6851, -0.0858, -0.9984, -0.2574, -0.9282
9.08327, -2.477, 0.004, 519.9336, -3.6907, -0.1014, -0.9828, -0.2652, -0.9048
9.08532, -2.294, 0.000, 519.9336, -3.6964, -0.0546, -1.0140, -0.2964, -0.9126
9.08729, -2.116, -0.002, 519.9336, -3.7021, -0.0780, -0.9516, -0.3120, -0.8970
9.08932, -1.928, -0.001, 519.9336, -3.7077, -0.1092, -0.9516, -0.3042, -0.8814
9.09144, -1.728, 0.001, 519.9336, -3.7127, -0.1248, -0.9672, -0.3042, -0.8892
9.09328, -1.551, 0.003, 519.9336, -3.7184, -0.0702, -0.9594, -0.2964, -0.8892
9.09532, -1.353, 0.002, 520.0645, -3.7234, -0.0468, -0.9360, -0.2886, -0.9048
9.09731, -1.157, -0.001, 520.0645, -3.7278, -0.0780, -0.9282, -0.2808, -0.8892
9.09928, -0.962, -0.002, 520.0645, -3.7328, -0.0936, -0.9048, -0.2808, -0.8814
9.10131, -0.760, 0.000, 520.0645, -3.7379, -0.0858, -0.9282, -0.2652, -0.8658
9.10330, -0.559, 0.002, 520.0645, -3.7423, -0.0702, -0.9126, -0.3042, -0.8112
9.10531, -0.356, 0.004, 520.0645, -3.7473, -0.0780, -0.9204, -0.2964, -0.8502
9.10732, -0.152, 0.001, 520.1954, -3.7517, -0.1014, -0.8892, -0.3354, -0.8580
9.10933, 0.052, -0.001, 520.1954, -3.7561, -0.0858, -0.8814, -0.3120, -0.8580
9.11134, 0.256, -0.001, 520.1954, -3.7586, -0.1092, -0.8502, -0.3120, -0.8658
9.11279, 0.403, 0.000, 520.1954, -3.7617, -0.0702, -0.8814, -0.3120, -0.8502
9.11430, 0.556, 0.001, 520.1954, -3.7661, -0.0780, -0.8580, -0.3120, -0.8502
9.11635, 0.762, 0.004, 520.1954, -3.7699, -0.0936, -0.8658, -0.3042, -0.8502
9.11829, 0.956, 0.000, 520.3263, -3.7737, -0.0780, -0.8658, -0.3042, -0.8346
9.12026, 1.152, -0.002, 520.3263, -3.7775, -0.0702, -0.8658, -0.3042, -0.8190
9.12232, 1.354, -0.002, 520.3263, -3.7800, -0.0702, -0.8502, -0.3042, -0.8112
9.12378, 1.497, -0.001, 520.3263, -3.7825, -0.0624, -0.8424, -0.3120, -0.8268
9.12529, 1.642, 0.000, 520.3263, -3.7850, -0.0702, -0.8268, -0.3120, -0.8112
9.12682, 1.789, 0.001, 520.3263, -3.7875, -0.0780, -0.8268, -0.3276, -0.8112
9.12834, 1.933, 0.004, 520.3263, -3.7906, -0.1014, -0.8268, -0.3432, -0.8034
9.13033, 2.118, 0.002, 520.4572, -3.7938, -0.1092, -0.8034, -0.3510, -0.7644
9.13232, 2.299, -0.001, 520.4572, -3.7969, -0.1248, -0.8112, -0.3666, -0.8190
9.13429, 2.475, -0.002, 520.4572, -3.7994, -0.1014, -0.7956, -0.3432, -0.8190
9.13632, 2.653, 0.000, 520.4572, -3.8026, -0.0780, -0.8112, -0.3198, -0.8268
9.13831, 2.823, 0.002, 520.4572, -3.8051, -0.0936, -0.8034, -0.3042, -0.8190
9.14028, 2.986, 0.003, 520.4572, -3.8076, -0.1014, -0.7800, -0.3276, -0.7956
9.14233, 3.150, 0.001, 520.5881, -3.8095, -0.0858, -0.7956, -0.3276, -0.7800
9.14428, 3.302, -0.001, 520.5881, -3.8120, -0.0780, -0.7800, -0.3198, -0.7800
9.14634, 3.457, -0.002, 520.5881, -3.8139, -0.0858, -0.8034, -0.3354, -0.7956
9.14831, 3.599, 0.000, 520.5881, -3.8158, -0.0624, -0.7956, -0.3432, -0.7800
9.15031, 3.738, 0.001, 520.5881, -3.8177, -0.0780, -0.7722, -0.3588, -0.7800
9.15227, 3.867, 0.003, 520.5881, -3.8195, -0.0780, -0.7566, -0.3822, -0.7878
9.15428, 3.994, 0.002, 520.7190, -3.8208, -0.1014, -0.7566, -0.3354, -0.8190
9.15630, 4.115, -0.001, 520.7190, -3.8227, -0.1170, -0.7644, -0.3432, -0.8034
9.15833, 4.229, -0.001, 520.7190, -3.8233, -0.1248, -0.7566, -0.3510, -0.8034
9.15979, 4.306, -0.001, 520.7190, -3.8246, -0.0858, -0.7722, -0.3276, -0.7878
9.16125, 4.380, 0.000, 520.7190, -3.8258, -0.0936, -0.7644, -0.3120, -0.7566
9.16332, 4.478, 0.001, 520.7190, -3.8265, -0.0780, -0.7644, -0.3198, -0.7722
9.16529, 4.564, 0.003, 520.7190, -3.8277, -0.0702, -0.7566, -0.3432, -0.7800
9.16734, 4.645, 0.003, 520.8499, -3.8283, -0.1014, -0.7800, -0.3510, -0.7566
9.16932, 4.716, 0.001, 520.8499, -3.8290, -0.0702, -0.7488, -0.3588, -0.7566
9.17127, 4.779, -0.001, 520.8499, -3.8296, -0.0780, -0.7566, -0.3510, -0.7800
9.17332, 4.836, -0.002, 520.8499, -3.8296, -0.0702, -0.7332, -0.3666, -0.7800
9.17532, 4.884, 0.000, 520.8499, -3.8296, -0.1014, -0.7410, -0.3588, -0.7878
9.17727, 4.923, 0.001, 520.8499, -3.8302, -0.1170, -0.7488, -0.3354, -0.8112
9.17933, 4.955, 0.003, 520.8499, -3.8302, -0.1014, -0.7722, -0.3744, -0.7800
9.18130, 4.978, 0.003, 520.9808, -3.8302, -0.1170, -0.7566, -0.3432, -0.7722
9.18329, 4.993, 0.000, 520.9808, -3.8296, -0.1170, -0.7644, -0.3198, -0.7722
9.18531, 5.000, -0.001, 520.9808, -3.8296, -0.1014, -0.7488, -0.3276, -0.7644
9.18736, 4.998, -0.001, 520.9808, -3.8290, -0.0936, -0.7488, -0.3510, -0.7566
9.18881, 4.991, 0.000, 520.9808, -3.8283, -0.0936, -0.7722, -0.3510, -0.7566
9.19102, 4.972, 0.001, 520.9808, -3.8277, -0.1170, -0.7644, -0.3432, -0.7800
9.19285, 4.949, 0.002, 520.9808, -3.8271, -0.0780, -0.7722, -0.3666, -0.7878
9.19437, 4.925, 0.003, 520.9808, -3.8265, -0.1014, -0.7488, -0.3588, -0.7800
9.19633, 4.886, 0.002, 521.1117, -3.8252, -0.0702, -0.7644, -0.3588, -0.7878
9.19832, 4.839, 0.000, 521.1117, -3.8239, -0.0936, -0.7488, -0.3432, -0.7800
9.20032, 4.783, -0.002, 521.1117, -3.8227, -0.1014, -0.7566, -0.3276, -0.7800
9.20228, 4.721, -0.001, 521.1117, -3.8214, -0.0936, -0.7722, -0.3276, -0.7644
9.20433, 4.647, 0.000, 521.1117, -3.8195, -0.0702, -0.7956, -0.3276, -0.7722
9.20627, 4.571, 0.000, 521.1117, -3.8183, -0.0936, -0.8034, -0.3354, -0.7644
9.20769, 4.509, 0.001, 521.1117, -3.8170, -0.1014, -0.7878, -0.3354, -0.7956
9.20924, 4.439, 0.002, 521.1117, -3.8158, -0.1014, -0.7878, -0.3510, -0.7722
9.21073, 4.367, 0.003, 521.1117, -3.8139, -0.1092, -0.7956, -0.3120, -0.7878
9.21235, 4.283, 0.002, 521.2426, -3.8120, -0.1170, -0.7878, -0.3432, -0.8034
9.21433, 4.175, 0.000, 521.2426, -3.8101, -0.1170, -0.7644, -0.3432, -0.8034
9.21627, 4.062, -0.001, 521.2426, -3.8076, -0.1170, -0.7956, -0.3432, -0.8112
9.21833, 3.935, 0.000, 521.2426, -3.8051, -0.0858, -0.7878, -0.3276, -0.8034
9.22043, 3.798, -0.001, 521.2426, -3.8020, -0.1092, -0.8112, -0.3198, -0.8190
9.22266, 3.646, 0.000, 521.2426, -3.7994, -0.0702, -0.8034, -0.3276, -0.7956
9.22433, 3.526, 0.001, 521.2426, -3.7969, -0.0546, -0.8190, -0.2964, -0.8268
9.22630, 3.381, 0.003, 521.2426, -3.7938, -0.0936, -0.8190, -0.3198, -0.8034
9.22835, 3.223, 0.003, 521.3735, -3.7906, -0.1170, -0.8580, -0.3276, -0.8268
9.23031, 3.066, 0.001, 521.3735, -3.7875, -0.1014, -0.8502, -0.3198, -0.8112
9.23232, 2.901, -0.001, 521.3735, -3.7844, -0.1170, -0.8424, -0.3510, -0.7878
9.23433, 2.729, -0.001, 521.3735, -3.7818, -0.0936, -0.8034, -0.3276, -0.8268
9.23579, 2.603, -0.001, 521.3735, -3.7793, -0.1092, -0.8268, -0.3198, -0.8268
9.23725, 2.474, 0.000, 521.3735, -3.7768, -0.1092, -0.8424, -0.3354, -0.8034
9.23875, 2.339, 0.001, 521.3735, -3.7731, -0.1170, -0.8424, -0.3042, -0.8658
9.24063, 2.166, 0.000, 521.3735, -3.7699, -0.0936, -0.8424, -0.3276, -0.8424
9.24228, 2.012, 0.001, 521.3735, -3.7661, -0.0858, -0.8502, -0.3042, -0.8268
9.24428, 1.822, 0.002, 521.3735, -3.7617, -0.0702, -0.8736, -0.2886, -0.8502
9.24633, 1.624, 0.001, 521.5044, -3.7580, -0.0780, -0.8892, -0.3120, -0.8502
9.24829, 1.432, 0.000, 521.5044, -3.7536, -0.0780, -0.8970, -0.3354, -0.8268
9.25043, 1.219, 0.000, 521.5044, -3.7504, -0.1014, -0.9048, -0.2964, -0.8658
9.25187, 1.076, -0.001, 521.5044, -3.7467, -0.0624, -0.8970, -0.3276, -0.8502
9.25341, 0.920, 0.000, 521.5044, -3.7435, -0.1014, -0.8970, -0.3354, -0.8580
9.25492, 0.767, 0.000, 521.5044, -3.7404, -0.1092, -0.8892, -0.3354, -0.8580
9.25635, 0.621, 0.000, 521.5044, -3.7366, -0.0936, -0.9048, -0.3120, -0.8658
9.25778, 0.474, 0.001, 521.5044, -3.7335, -0.1014, -0.8970, -0.3198, -0.8736
9.25932, 0.317, 0.000, 521.5044, -3.7297, -0.0936, -0.9126, -0.2886, -0.8892
9.26082, 0.162, 0.001, 521.5044, -3.7259, -0.0858, -0.9204, -0.2886, -0.9048
9.26236, 0.004, 0.001, 521.5044, -3.7222, -0.0780, -0.9282, -0.3042, -0.9048
9.26381, -0.145, 0.000, 521.5044, -3.7184, -0.1014, -0.9360, -0.2652, -0.8970
9.26532, -0.301, 0.001, 521.5044, -3.7146, -0.0858, -0.9282, -0.2574, -0.9126
9.26685, -0.458, 0.000, 521.6353, -3.7102, -0.0780, -0.9594, -0.2496, -0.9282
9.26835, -0.611, -0.001, 521.6353, -3.7052, -0.0858, -0.9750, -0.2808, -0.8814
9.27035, -0.815, 0.000, 521.6353, -3.6995, -0.0936, -0.9906, -0.2808, -0.9048
9.27232, -1.015, -0.001, 521.6353, -3.6945, -0.1014, -0.9984, -0.3042, -0.8892
9.27432, -1.217, 0.000, 521.6353, -3.6889, -0.0936, -0.9750, -0.2808, -0.9204
9.27627, -1.410, -0.001, 521.6353, -3.6826, -0.1170, -0.9828, -0.2808, -0.9516
9.27836, -1.616, 0.001, 521.6353, -3.6769, -0.0936, -1.0062, -0.2886, -0.9594
9.28029, -1.803, 0.000, 521.6353, -3.6713, -0.0936, -0.9984, -0.2574, -0.9516
9.28231, -1.995, 0.001, 521.6353, -3.6650, -0.0780, -1.0218, -0.2652, -0.9438
9.28428, -2.180, 0.000, 521.6353, -3.6593, -0.0936, -1.0218, -0.2496, -0.9516
9.28627, -2.364, 0.001, 521.6353, -3.6524, -0.0624, -1.0218, -0.2340, -0.9360
9.28835, -2.550, 0.001, 521.7662, -3.6461, -0.0858, -1.0374, -0.2418, -0.9516
9.29034, -2.725, 0.000, 521.7662, -3.6398, -0.0780, -1.0374, -0.2496, -0.9906
9.29229, -2.892, 0.000, 521.7662, -3.6355, -0.1014, -1.0452, -0.2730, -0.9516
9.29372, -3.011, 0.001, 521.7662, -3.6298, -0.0702, -1.0608, -0.2808, -0.9750
9.29535, -3.143, 0.000, 521.7662, -3.6235, -0.0780, -1.0608, -0.2730, -0.9906
9.29733, -3.300, 0.000, 521.7662, -3.6185, -0.0858, -1.0452, -0.2652, -0.9984
9.29876, -3.409, -0.001, 521.7662, -3.6122, -0.0780, -1.0764, -0.2574, -1.0140
9.30058, -3.544, 0.000, 521.7662, -3.6065, -0.0780, -1.0764, -0.2496, -1.0062
9.30229, -3.667, 0.000, 521.7662, -3.6015, -0.1014, -1.0998, -0.2418, -0.9984
9.30372, -3.766, -0.001, 521.7662, -3.5959, -0.0936, -1.0920, -0.2106, -1.0140
9.30528, -3.870, 0.000, 521.7662, -3.5908, -0.0702, -1.0842, -0.2184, -1.0062
9.30682, -3.969, 0.001, 521.7662, -3.5852, -0.0858, -1.1310, -0.2262, -0.9984
9.30837, -4.064, 0.000, 521.7662, -3.5783, -0.0858, -1.1388, -0.2106, -1.0062
9.31030, -4.177, 0.001, 521.7662, -3.5707, -0.0702, -1.1466, -0.2262, -1.0062
9.31234, -4.290, 0.001, 521.8971, -3.5632, -0.1014, -1.1232, -0.2262, -1.0608
9.31433, -4.392, 0.000, 521.8971, -3.5557, -0.0858, -1.1388, -0.2340, -1.0374
9.31631, -4.486, 0.000, 521.8971, -3.5506, -0.0702, -1.1544, -0.2184, -1.0218
9.31775, -4.550, 0.001, 521.8971, -3.5437, -0.0780, -1.1544, -0.1950, -1.0374
9.31964, -4.627, 0.000, 521.8971, -3.5368, -0.0780, -1.1622, -0.2340, -1.0608
9.32127, -4.689, 0.000, 521.8971, -3.5318, -0.0780, -1.1778, -0.2028, -1.0374
9.32271, -4.738, 0.000, 521.8971, -3.5261, -0.0858, -1.1856, -0.2028, -1.0530
9.32414, -4.784, 0.001, 521.8971, -3.5205, -0.0780, -1.1622, -0.1716, -1.0842
9.32566, -4.827, 0.000, 521.8971, -3.5136, -0.0858, -1.2012, -0.1716, -1.0452
9.32731, -4.869, 0.001, 521.8971, -3.5060, -0.0780, -1.2090, -0.1716, -1.0608
9.32928, -4.911, 0.000, 521.8971, -3.4978, -0.0702, -1.2012, -0.1716, -1.0530
9.33128, -4.946, 0.000, 521.8971, -3.4922, -0.0702, -1.2012, -0.1716, -1.0530
9.33270, -4.965, 0.001, 521.8971, -3.4859, -0.0780, -1.2246, -0.1794, -1.0764
9.33425, -4.982, 0.000, 521.8971, -3.4796, -0.1014, -1.2324, -0.1872, -1.0686
9.33572, -4.992, 0.001, 521.8971, -3.4733, -0.0858, -1.2324, -0.1950, -1.0920
9.33729, -4.999, 0.000, 521.8971, -3.4652, -0.0936, -1.2324, -0.1794, -1.0998
9.33931, -4.999, 0.000, 522.0280, -3.4564, -0.0702, -1.2714, -0.1872, -1.1076
9.34131, -4.991, 0.000, 522.0280, -3.4507, -0.0936, -1.2480, -0.1716, -1.1076
9.34276, -4.979, -0.001, 522.0280, -3.4426, -0.0780, -1.2402, -0.1638, -1.1232
9.34466, -4.958, 0.000, 522.0280, -3.4356, -0.0468, -1.2480, -0.1326, -1.0998
9.34630, -4.933, -0.001, 522.0280, -3.4268, -0.0546, -1.2480, -0.1170, -1.1076
9.34835, -4.893, 0.001, 522.0280, -3.4187, -0.0702, -1.2480, -0.1014, -1.1232
9.35030, -4.848, 0.000, 522.0280, -3.4099, -0.0780, -1.2714, -0.1092, -1.1154
9.35229, -4.793, 0.000, 522.0280, -3.4036, -0.0468, -1.2792, -0.1326, -1.1154
9.35372, -4.749, 0.000, 522.0280, -3.3979, -0.0546, -1.3104, -0.1092, -1.1232
