#time, u, target_x, x, q
16.82449, -0.778, -0.1464, -0.1625, 0.0031
16.82956, -0.733, -0.1468, -0.1630, 0.0039
16.83450, -0.733, -0.1472, -0.1636, 0.0047
16.83956, -0.778, -0.1476, -0.1641, 0.0047
16.84450, -0.733, -0.1480, -0.1646, 0.0047
16.84956, -0.733, -0.1484, -0.1652, 0.0047
16.85450, -0.733, -0.1488, -0.1657, 0.0063
16.85955, 0.127, -0.1492, -0.1663, 0.0055
16.86449, 0.399, -0.1496, -0.1668, 0.0055
16.86955, 0.444, -0.1500, -0.1673, 0.0063
16.87449, 0.399, -0.1504, -0.1677, 0.0071
16.87956, 0.489, -0.1508, -0.1682, 0.0063
16.88450, 0.399, -0.1512, -0.1687, 0.0071
16.88955, -0.461, -0.1516, -0.1691, 0.0071
16.89449, -0.687, -0.1520, -0.1695, 0.0063
16.89955, -0.778, -0.1524, -0.1699, 0.0071
16.90450, -0.733, -0.1528, -0.1704, 0.0063
16.90956, -0.733, -0.1532, -0.1708, 0.0071
16.91450, -0.733, -0.1536, -0.1712, 0.0063
16.91955, -0.733, -0.1540, -0.1716, 0.0063
16.92450, -0.733, -0.1544, -0.1720, 0.0071
16.92956, -0.778, -0.1548, -0.1724, 0.0063
16.93450, -0.099, -0.1552, -0.1728, 0.0071
16.93955, 0.399, -0.1556, -0.1731, 0.0071
16.94449, 0.399, -0.1560, -0.1735, 0.0063
16.94955, 0.399, -0.1564, -0.1738, 0.0063
16.95449, -0.235, -0.1568, -0.1741, 0.0063
16.95956, -0.778, -0.1572, -0.1743, 0.0063
16.96450, -0.778, -0.1576, -0.1746, 0.0055
16.96955, -0.733, -0.1580, -0.1749, 0.0055
16.97450, -0.733, -0.1584, -0.1752, 0.0055
16.97956, -0.778, -0.1588, -0.1755, 0.0047
16.98450, -0.733, -0.1592, -0.1758, 0.0055
16.98955, -0.733, -0.1596, -0.1762, 0.0047
16.99450, -0.778, -0.1600, -0.1764, 0.0047
16.99956, -0.687, -0.1604, -0.1767, 0.0039
17.00450, -0.778, -0.1608, -0.1770, 0.0039
17.00956, -0.733, -0.1612, -0.1773, 0.0039
17.01450, -0.733, -0.1616, -0.1776, 0.0039
17.01956, -0.733, -0.1620, -0.1779, 0.0031
17.02449, -0.733, -0.1624, -0.1783, 0.0031
17.02956, -0.778, -0.1628, -0.1786, 0.0031
17.03450, -0.687, -0.1632, -0.1790, 0.0024
17.03955, -0.733, -0.1636, -0.1794, 0.0039
17.04449, -0.778, -0.1640, -0.1797, 0.0031
17.04955, -0.733, -0.1644, -0.1801, 0.0024
17.05449, -0.733, -0.1648, -0.1805, 0.0039
17.05955, -0.733, -0.1652, -0.1809, 0.0031
17.06450, -0.099, -0.1656, -0.1813, 0.0039
17.06955, 0.444, -0.1660, -0.1816, 0.0031
17.07449, 0.444, -0.1664, -0.1820, 0.0031
17.07956, 0.444, -0.1668, -0.1823, 0.0047
17.08450, 0.399, -0.1672, -0.1826, 0.0024
17.08955, 0.444, -0.1676, -0.1829, 0.0031
17.09449, -0.190, -0.1680, -0.1832, 0.0024
17.09956, -0.778, -0.1684, -0.1835, 0.0031
17.10450, -0.733, -0.1688, -0.1838, 0.0016
17.10956, -0.778, -0.1692, -0.1841, 0.0016
17.11450, -0.733, -0.1696, -0.1844, 0.0031
17.11955, -0.733, -0.1700, -0.1847, 0.0016
17.12449, -0.733, -0.1704, -0.1850, 0.0024
17.12955, -0.733, -0.1708, -0.1854, 0.0016
17.13449, -0.099, -0.1712, -0.1857, 0.0024
17.13955, 0.444, -0.1716, -0.1860, 0.0016
17.14450, 0.444, -0.1720, -0.1863, 0.0016
17.14955, 0.444, -0.1724, -0.1866, 0.0016
17.15449, -0.190, -0.1728, -0.1868, 0.0008
17.15955, -0.778, -0.1732, -0.1871, 0.0008
17.16450, -0.733, -0.1736, -0.1874, 0.0008
17.16956, -0.778, -0.1740, -0.1876, 0.0000
17.17450, -0.778, -0.1744, -0.1879, 0.0000
17.17955, -0.733, -0.1748, -0.1881, 0.0000
17.18449, -0.733, -0.1752, -0.1884, 0.0000
17.18955, -0.733, -0.1756, -0.1887, -0.0008
17.19449, -0.733, -0.1760, -0.1890, -0.0008
17.19956, -0.733, -0.1764, -0.1893, -0.0008
17.20449, -0.733, -0.1768, -0.1895, -0.0008
17.20956, -0.733, -0.1772, -0.1898, -0.0016
17.21450, -0.733, -0.1776, -0.1901, -0.0016
17.21955, -0.733, -0.1780, -0.1904, -0.0016
17.22449, -0.778, -0.1784, -0.1906, -0.0016
17.22955, -0.733, -0.1788, -0.1909, -0.0024
17.23449, -0.733, -0.1792, -0.1912, -0.0024
17.23955, -0.733, -0.1796, -0.1914, -0.0024
17.24450, -0.733, -0.1800, -0.1917, -0.0031
17.24956, -0.778, -0.1804, -0.1920, -0.0031
17.25449, -0.733, -0.1808, -0.1922, -0.0031
17.25955, -0.778, -0.1812, -0.1925, -0.0031
17.26450, -0.778, -0.1816, -0.1928, -0.0039
17.26955, -0.733, -0.1820, -0.1930, -0.0039
17.27449, -0.733, -0.1824, -0.1933, -0.0039
17.27956, -0.733, -0.1828, -0.1936, -0.0047
17.28450, -0.733, -0.1832, -0.1939, -0.0047
17.28955, -1.548, -0.1836, -0.1941, -0.0055
17.29449, -1.774, -0.1840, -0.1945, -0.0055
17.29955, -1.729, -0.1844, -0.1948, -0.0055
17.30449, -1.774, -0.1848, -0.1951, -0.0055
17.30955, -1.729, -0.1852, -0.1955, -0.0055
17.31449, -1.231, -0.1856, -0.1959, -0.0055
17.31955, -0.687, -0.1860, -0.1963, -0.0047
17.32450, -0.778, -0.1864, -0.1967, -0.0047
17.32955, -0.733, -0.1868, -0.1971, -0.0047
17.33449, -0.099, -0.1872, -0.1975, -0.0055
17.33955, -0.461, -0.1876, -0.1979, -0.0047
17.34449, -0.733, -0.1880, -0.1982, -0.0055
17.34955, -0.778, -0.1884, -0.1986, -0.0055
17.35449, -0.733, -0.1888, -0.1989, -0.0055
17.35955, -1.502, -0.1892, -0.1993, -0.0055
17.36449, -1.819, -0.1896, -0.1997, -0.0055
17.36956, -1.774, -0.1900, -0.2001, -0.0055
17.37450, -1.729, -0.1904, -0.2006, -0.0055
17.37955, -1.050, -0.1908, -0.2010, -0.0055
17.38449, -0.778, -0.1912, -0.2015, -0.0047
17.38955, -0.778, -0.1916, -0.2020, -0.0047
17.39449, -0.823, -0.1920, -0.2024, -0.0047
17.39955, -0.733, -0.1924, -0.2028, -0.0055
17.40450, -0.778, -0.1928, -0.2032, -0.0047
17.40955, -0.733, -0.1932, -0.2036, -0.0047
17.41450, -0.733, -0.1936, -0.2040, -0.0047
17.41955, -0.733, -0.1940, -0.2042, -0.0055
17.42450, -0.733, -0.1944, -0.2045, -0.0055
17.42956, -1.502, -0.1948, -0.2049, -0.0055
17.43449, -1.774, -0.1952, -0.2051, -0.0063
17.43955, -1.729, -0.1956, -0.2055, -0.0063
17.44449, -1.774, -0.1960, -0.2059, -0.0063
17.44956, -1.819, -0.1964, -0.2062, -0.0063
17.45450, -1.774, -0.1968, -0.2067, -0.0063
17.45956, -1.819, -0.1972, -0.2071, -0.0063
17.46450, -1.819, -0.1976, -0.2075, -0.0063
17.46956, -1.774, -0.1980, -0.2080, -0.0055
17.47449, -1.774, -0.1984, -0.2084, -0.0071
17.47955, -1.004, -0.1988, -0.2089, -0.0055
17.48449, -1.276, -0.1992, -0.2094, -0.0063
17.48955, -1.095, -0.1996, -0.2098, -0.0063
17.49450, -1.276, -0.2000, -0.2103, -0.0063
17.49956, -1.864, -0.1996, -0.2108, -0.0055
17.50449, -4.128, -0.1992, -0.2114, -0.0063
17.50955, -6.029, -0.1988, -0.2121, -0.0047
17.51449, -5.305, -0.1984, -0.2128, -0.0039
17.51955, -4.037, -0.1980, -0.2137, -0.0039
17.52449, -3.811, -0.1976, -0.2146, -0.0024
17.52956, -3.087, -0.1972, -0.2156, -0.0016
17.53450, -2.860, -0.1968, -0.2166, 0.0008
17.53955, -2.045, -0.1964, -0.2178, 0.0008
17.54449, -1.729, -0.1960, -0.2188, 0.0039
17.54955, -1.774, -0.1956, -0.2200, 0.0055
17.55449, -1.276, -0.1952, -0.2211, 0.0063
17.55955, -0.733, -0.1948, -0.2222, 0.0079
17.56450, -0.733, -0.1944, -0.2234, 0.0094
17.56955, -0.778, -0.1940, -0.2244, 0.0118
17.57449, -0.733, -0.1936, -0.2255, 0.0118
17.57955, -0.778, -0.1932, -0.2266, 0.0141
17.58450, -0.733, -0.1928, -0.2276, 0.0165
17.58956, -0.733, -0.1924, -0.2287, 0.0173
17.59449, -0.778, -0.1920, -0.2297, 0.0181
17.59955, -0.778, -0.1916, -0.2307, 0.0196
17.60450, -0.778, -0.1912, -0.2317, 0.0220
17.60956, -0.778, -0.1908, -0.2327, 0.0220
17.61450, -0.687, -0.1904, -0.2337, 0.0236
17.61955, -0.733, -0.1900, -0.2347, 0.0259
17.62450, -0.823, -0.1896, -0.2356, 0.0259
17.62955, -0.733, -0.1892, -0.2366, 0.0275
17.63449, -0.687, -0.1888, -0.2376, 0.0298
17.63955, 0.173, -0.1884, -0.2386, 0.0322
17.64449, 0.399, -0.1880, -0.2395, 0.0314
17.64955, 0.444, -0.1876, -0.2405, 0.0330
17.65450, 0.444, -0.1872, -0.2414, 0.0353
17.65955, 0.444, -0.1868, -0.2423, 0.0361
17.66450, 0.489, -0.1864, -0.2431, 0.0369
17.66955, 0.444, -0.1860, -0.2440, 0.0393
17.67449, 0.399, -0.1856, -0.2447, 0.0393
17.67956, 0.399, -0.1852, -0.2455, 0.0401
17.68449, 0.444, -0.1848, -0.2462, 0.0416
17.68956, 0.444, -0.1844, -0.2469, 0.0424
17.69449, 0.444, -0.1840, -0.2476, 0.0440
17.69956, 0.444, -0.1836, -0.2483, 0.0440
17.70450, 0.444, -0.1832, -0.2489, 0.0456
17.70956, 0.399, -0.1828, -0.2495, 0.0463
17.71450, 0.444, -0.1824, -0.2501, 0.0463
17.71955, 0.444, -0.1820, -0.2507, 0.0479
17.72449, 0.444, -0.1816, -0.2513, 0.0487
17.72956, 0.444, -0.1812, -0.2518, 0.0487
17.73450, 0.444, -0.1808, -0.2523, 0.0503
17.73956, 0.489, -0.1804, -0.2529, 0.0503
17.74450, 0.444, -0.1800, -0.2534, 0.0518
17.74956, 1.168, -0.1796, -0.2538, 0.0526
17.75449, 1.485, -0.1792, -0.2543, 0.0534
17.75955, 1.440, -0.1788, -0.2546, 0.0542
17.76449, 1.440, -0.1784, -0.2550, 0.0542
17.76956, 1.485, -0.1780, -0.2553, 0.0558
17.77449, 1.440, -0.1776, -0.2555, 0.0550
17.77956, 1.485, -0.1772, -0.2557, 0.0558
17.78450, 1.485, -0.1768, -0.2559, 0.0565
17.78956, 1.440, -0.1764, -0.2560, 0.0558
17.79450, 1.485, -0.1760, -0.2561, 0.0565
17.79955, 1.440, -0.1756, -0.2562, 0.0565
17.80450, 0.000, -0.1752, -0.2562, 0.0565
17.80955, -0.609, -0.1748, -0.2561, 0.0565
17.81450, 0.613, -0.1744, -0.2560, 0.0558
17.81955, 0.659, -0.1740, -0.2558, 0.0558
17.82449, 0.613, -0.1736, -0.2555, 0.0558
17.82955, 0.613, -0.1732, -0.2552, 0.0550
17.83450, 0.659, -0.1728, -0.2548, 0.0542
17.83955, -0.156, -0.1724, -0.2544, 0.0526
17.84449, -0.428, -0.1720, -0.2539, 0.0526
17.84955, -0.382, -0.1716, -0.2534, 0.0511
17.85450, -0.428, -0.1712, -0.2529, 0.0503
17.85956, -0.292, -0.1708, -0.2523, 0.0495
17.86450, -1.016, -0.1704, -0.2517, 0.0479
17.86955, -1.378, -0.1700, -0.2512, 0.0479
17.87449, -1.423, -0.1696, -0.2507, 0.0463
17.87955, -1.423, -0.1692, -0.2501, 0.0463
17.88450, -1.423, -0.1688, -0.2497, 0.0456
17.88955, -0.699, -0.1684, -0.2491, 0.0448
17.89449, -0.337, -0.1680, -0.2486, 0.0448
17.89955, -0.382, -0.1676, -0.2481, 0.0432
17.90450, -0.428, -0.1672, -0.2475, 0.0424
17.90955, -0.382, -0.1668, -0.2470, 0.0416
17.91449, -0.382, -0.1664, -0.2464, 0.0416
17.91955, -0.382, -0.1660, -0.2459, 0.0408
17.92449, -0.428, -0.1656, -0.2453, 0.0401
17.92956, -0.428, -0.1652, -0.2447, 0.0385
17.93449, -0.382, -0.1648, -0.2442, 0.0385
17.93955, -1.197, -0.1644, -0.2436, 0.0385
17.94450, -1.469, -0.1640, -0.2431, 0.0377
17.94956, -0.609, -0.1636, -0.2425, 0.0377
17.95449, -0.382, -0.1632, -0.2420, 0.0369
17.95956, -0.382, -0.1628, -0.2414, 0.0361
17.96450, -0.428, -0.1624, -0.2409, 0.0361
17.96955, -0.382, -0.1620, -0.2403, 0.0353
17.97449, -0.382, -0.1616, -0.2398, 0.0353
17.97955, -0.382, -0.1612, -0.2392, 0.0338
17.98449, -0.337, -0.1608, -0.2387, 0.0346
17.98955, -0.382, -0.1604, -0.2381, 0.0338
17.99450, -0.428, -0.1600, -0.2375, 0.0338
17.99955, -0.337, -0.1596, -0.2369, 0.0338
18.00449, -0.428, -0.1592, -0.2363, 0.0330
18.00955, -0.382, -0.1588, -0.2357, 0.0330
18.01449, -0.382, -0.1584, -0.2352, 0.0322
18.01956, -0.428, -0.1580, -0.2345, 0.0322
18.02450, -0.382, -0.1576, -0.2339, 0.0314
18.02956, -0.382, -0.1572, -0.2332, 0.0314
18.03450, -0.382, -0.1568, -0.2326, 0.0314
18.03956, -0.337, -0.1564, -0.2320, 0.0298
18.04449, -0.428, -0.1560, -0.2313, 0.0306
18.04956, -0.382, -0.1556, -0.2307, 0.0298
18.05450, -0.428, -0.1552, -0.2300, 0.0283
18.05955, -0.382, -0.1548, -0.2294, 0.0298
18.06450, -0.382, -0.1544, -0.2288, 0.0291
18.06955, -0.382, -0.1540, -0.2281, 0.0283
18.07449, -0.337, -0.1536, -0.2275, 0.0283
18.07956, -0.428, -0.1532, -0.2269, 0.0283
18.08450, -0.428, -0.1528, -0.2262, 0.0291
18.08956, -0.382, -0.1524, -0.2256, 0.0275
18.09449, -0.382, -0.1520, -0.2250, 0.0283
18.09955, -0.382, -0.1516, -0.2244, 0.0275
18.10450, -0.382, -0.1512, -0.2237, 0.0275
18.10956, -0.428, -0.1508, -0.2231, 0.0275
18.11449, -0.382, -0.1504, -0.2225, 0.0275
18.11955, 0.387, -0.1500, -0.2218, 0.0275
18.12449, 0.613, -0.1496, -0.2212, 0.0267
18.12955, 0.659, -0.1492, -0.2205, 0.0275
18.13449, 0.070, -0.1488, -0.2198, 0.0275
18.13955, 0.432, -0.1484, -0.2191, 0.0259
18.14449, 0.704, -0.1480, -0.2183, 0.0267
18.14956, -0.111, -0.1476, -0.2176, 0.0259
18.15450, -0.428, -0.1472, -0.2168, 0.0259
18.15955, -0.382, -0.1468, -0.2160, 0.0251
18.16449, -0.382, -0.1464, -0.2152, 0.0251
18.16956, -0.382, -0.1460, -0.2144, 0.0259
18.17450, -0.337, -0.1456, -0.2136, 0.0236
18.17955, 0.432, -0.1452, -0.2128, 0.0243
18.18449, 0.116, -0.1448, -0.2121, 0.0243
18.18955, -0.473, -0.1444, -0.2112, 0.0243
18.19449, -0.382, -0.1440, -0.2104, 0.0236
18.19956, 0.387, -0.1436, -0.2096, 0.0236
18.20449, 0.659, -0.1432, -0.2087, 0.0236
18.20956, 0.749, -0.1428, -0.2079, 0.0220
18.21450, 0.568, -0.1424, -0.2070, 0.0228
18.21955, -0.066, -0.1420, -0.2062, 0.0220
18.22449, -0.428, -0.1416, -0.2053, 0.0220
18.22956, -0.337, -0.1412, -0.2044, 0.0220
18.23450, -0.337, -0.1408, -0.2036, 0.0196
18.23955, -0.382, -0.1404, -0.2027, 0.0220
18.24449, -0.382, -0.1400, -0.2019, 0.0196
18.24955, 0.342, -0.1396, -0.2010, 0.0212
18.25449, 0.704, -0.1392, -0.2001, 0.0204
18.25956, 0.704, -0.1388, -0.1992, 0.0188
18.26450, 0.659, -0.1384, -0.1983, 0.0204
18.26956, 0.659, -0.1380, -0.1973, 0.0173
18.27450, 0.613, -0.1376, -0.1963, 0.0188
18.27956, -0.066, -0.1372, -0.1953, 0.0173
18.28450, -0.382, -0.1368, -0.1942, 0.0173
18.28955, -0.337, -0.1364, -0.1932, 0.0165
18.29449, -0.428, -0.1360, -0.1922, 0.0149
18.29955, -0.382, -0.1356, -0.1912, 0.0165
18.30449, -0.382, -0.1352, -0.1903, 0.0149
18.30955, -0.382, -0.1348, -0.1892, 0.0149
18.31450, -0.292, -0.1344, -0.1883, 0.0149
18.31955, -0.428, -0.1340, -0.1874, 0.0141
18.32449, 0.116, -0.1336, -0.1863, 0.0141
18.32955, 0.749, -0.1332, -0.1854, 0.0134
18.33450, 0.659, -0.1328, -0.1844, 0.0141
18.33956, 0.659, -0.1324, -0.1833, 0.0126
18.34449, 0.613, -0.1320, -0.1823, 0.0118
18.34955, -0.111, -0.1316, -0.1812, 0.0110
18.35450, -0.337, -0.1312, -0.1801, 0.0110
18.35956, -0.337, -0.1308, -0.1790, 0.0102
18.36449, -0.382, -0.1304, -0.1779, 0.0094
18.36955, -0.428, -0.1300, -0.1768, 0.0094
18.37449, -0.382, -0.1296, -0.1757, 0.0086
18.37956, -0.337, -0.1292, -0.1746, 0.0079
18.38450, -0.382, -0.1288, -0.1735, 0.0071
18.38955, -0.428, -0.1284, -0.1724, 0.0071
18.39449, -0.382, -0.1280, -0.1714, 0.0063
18.39955, -0.337, -0.1276, -0.1703, 0.0063
18.40450, -0.337, -0.1272, -0.1692, 0.0047
18.40955, -0.428, -0.1268, -0.1681, 0.0047
18.41450, -0.428, -0.1264, -0.1671, 0.0039
18.41955, -0.337, -0.1260, -0.1660, 0.0039
18.42450, -0.382, -0.1256, -0.1650, 0.0039
18.42956, -0.428, -0.1252, -0.1639, 0.0024
18.43449, -0.428, -0.1248, -0.1628, 0.0024
18.43955, -0.428, -0.1244, -0.1617, 0.0008
18.44449, -0.382, -0.1240, -0.1606, 0.0016
18.44956, -0.337, -0.1236, -0.1595, 0.0008
18.45450, -0.428, -0.1232, -0.1584, 0.0000
18.45956, -0.428, -0.1228, -0.1573, 0.0000
18.46450, -0.337, -0.1224, -0.1562, -0.0016
18.46955, -0.382, -0.1220, -0.1551, -0.0016
18.47449, -0.428, -0.1216, -0.1540, -0.0024
18.47955, -0.428, -0.1212, -0.1529, -0.0024
18.48449, -0.382, -0.1208, -0.1518, -0.0031
18.48956, -0.382, -0.1204, -0.1508, -0.0039
18.49450, -0.382, -0.1200, -0.1497, -0.0039
18.49956, -0.428, -0.1196, -0.1486, -0.0039
18.50450, -0.428, -0.1192, -0.1476, -0.0055
18.50955, -0.337, -0.1188, -0.1465, -0.0055
18.51450, -0.337, -0.1184, -0.1454, -0.0063
18.51956, -0.428, -0.1180, -0.1443, -0.0071
18.52449, -0.382, -0.1176, -0.1432, -0.0071
18.52956, -0.382, -0.1172, -0.1421, -0.0079
18.53450, -0.337, -0.1168, -0.1411, -0.0086
18.53956, -1.152, -0.1164, -0.1400, -0.0102
18.54450, -1.469, -0.1160, -0.1389, -0.0094
18.54955, -1.423, -0.1156, -0.1380, -0.0102
18.55449, -1.423, -0.1152, -0.1370, -0.0102
18.55955, -1.378, -0.1148, -0.1360, -0.0102
18.56449, -0.880, -0.1144, -0.1351, -0.0102
18.56955, -0.382, -0.1140, -0.1342, -0.0102
18.57449, -0.428, -0.1136, -0.1333, -0.0118
18.57955, -0.337, -0.1132, -0.1323, -0.0110
18.58450, -0.337, -0.1128, -0.1315, -0.0118
18.58955, -0.428, -0.1124, -0.1305, -0.0118
18.59449, -0.382, -0.1120, -0.1297, -0.0126
18.59955, -0.428, -0.1116, -0.1287, -0.0126
18.60449, -0.382, -0.1112, -0.1278, -0.0118
18.60956, -0.382, -0.1108, -0.1269, -0.0126
18.61449, -0.382, -0.1104, -0.1259, -0.0134
18.61956, -0.428, -0.1100, -0.1250, -0.0126
18.62450, -0.428, -0.1096, -0.1241, -0.0141
18.62955, -0.382, -0.1092, -0.1231, -0.0141
18.63450, -0.880, -0.1088, -0.1222, -0.0141
18.63955, -1.423, -0.1084, -0.1213, -0.0157
18.64450, -1.469, -0.1080, -0.1204, -0.0149
18.64955, -1.423, -0.1076, -0.1196, -0.0157
18.65449, -1.469, -0.1072, -0.1187, -0.0157
18.65955, -1.333, -0.1068, -0.1180, -0.0149
18.66449, -1.514, -0.1064, -0.1172, -0.0149
18.66955, -0.609, -0.1060, -0.1164, -0.0157
18.67449, -0.337, -0.1056, -0.1158, -0.0149
18.67955, -0.428, -0.1052, -0.1150, -0.0157
18.68449, -0.382, -0.1048, -0.1143, -0.0149
18.68955, -0.382, -0.1044, -0.1135, -0.0157
18.69449, -0.382, -0.1040, -0.1128, -0.0149
18.69955, -0.337, -0.1036, -0.1121, -0.0149
18.70449, -0.428, -0.1032, -0.1113, -0.0157
18.70956, -0.382, -0.1028, -0.1106, -0.0149
18.71450, -0.428, -0.1024, -0.1098, -0.0157
18.71955, -0.382, -0.1020, -0.1090, -0.0157
18.72449, -0.926, -0.1016, -0.1083, -0.0157
18.72955, -1.423, -0.1012, -0.1076, -0.0157
18.73449, -1.423, -0.1008, -0.1068, -0.0157
18.73955, -1.469, -0.1004, -0.1061, -0.0157
18.74450, -0.880, -0.1000, -0.1054, -0.0157
18.74956, -0.382, -0.0996, -0.1047, -0.0157
18.75449, -0.382, -0.0992, -0.1039, -0.0165
18.75955, -0.337, -0.0988, -0.1032, -0.0165
18.76449, -0.926, -0.0984, -0.1025, -0.0157
18.76956, -1.423, -0.0980, -0.1018, -0.0157
18.77449, -1.423, -0.0976, -0.1011, -0.0165
18.77956, -1.423, -0.0972, -0.1005, -0.0165
18.78450, -1.469, -0.0968, -0.0998, -0.0165
18.78956, -1.423, -0.0964, -0.0992, -0.0157
18.79450, -1.378, -0.0960, -0.0987, -0.0157
18.79955, -0.654, -0.0956, -0.0980, -0.0157
18.80449, -0.337, -0.0952, -0.0975, -0.0157
18.80955, -0.428, -0.0948, -0.0969, -0.0149
18.81449, -0.382, -0.0944, -0.0964, -0.0149
18.81955, -0.428, -0.0940, -0.0958, -0.0149
18.82449, -0.382, -0.0936, -0.0952, -0.0149
18.82955, -0.382, -0.0932, -0.0946, -0.0141
18.83449, -0.382, -0.0928, -0.0940, -0.0141
18.83955, -0.382, -0.0924, -0.0933, -0.0149
18.84449, -0.382, -0.0920, -0.0927, -0.0141
18.84955, -1.152, -0.0916, -0.0921, -0.0149
18.85450, -1.423, -0.0912, -0.0915, -0.0141
18.85956, -1.423, -0.0908, -0.0909, -0.0141
18.86450, -1.423, -0.0904, -0.0904, -0.0141
18.86955, -1.469, -0.0900, -0.0899, -0.0141
18.87450, -0.835, -0.0896, -0.0893, -0.0141
18.87955, -0.382, -0.0892, -0.0888, -0.0134
18.88449, -0.382, -0.0888, -0.0882, -0.0149
18.88956, -0.382, -0.0884, -0.0876, -0.0134
18.89450, -0.971, -0.0880, -0.0871, -0.0141
18.89955, -1.469, -0.0876, -0.0866, -0.0141
18.90449, -1.423, -0.0872, -0.0861, -0.0134
18.90955, -1.469, -0.0868, -0.0856, -0.0134
18.91449, -1.469, -0.0864, -0.0851, -0.0134
18.91955, -1.378, -0.0860, -0.0846, -0.0126
18.92450, -0.835, -0.0856, -0.0842, -0.0126
18.92956, -0.382, -0.0852, -0.0837, -0.0126
18.93450, -0.382, -0.0848, -0.0833, -0.0126
18.93955, -0.382, -0.0844, -0.0828, -0.0118
18.94449, -0.382, -0.0840, -0.0823, -0.0118
18.94956, -0.382, -0.0836, -0.0819, -0.0126
18.95449, -0.926, -0.0832, -0.0815, -0.0118
18.95956, -1.423, -0.0828, -0.0810, -0.0110
18.96450, -1.423, -0.0824, -0.0806, -0.0110
18.96955, -1.423, -0.0820, -0.0802, -0.0102
18.97449, -0.835, -0.0816, -0.0799, -0.0102
18.97956, -0.382, -0.0812, -0.0795, -0.0102
18.98450, -0.382, -0.0808, -0.0791, -0.0094
18.98955, -0.382, -0.0804, -0.0787, -0.0094
18.99449, -0.382, -0.0800, -0.0783, -0.0094
18.99956, -0.428, -0.0796, -0.0778, -0.0086
19.00450, -0.382, -0.0792, -0.0774, -0.0086
19.00956, -0.428, -0.0788, -0.0770, -0.0079
19.01450, -0.382, -0.0784, -0.0766, -0.0079
19.01956, -0.382, -0.0780, -0.0762, -0.0079
19.02449, -0.428, -0.0776, -0.0757, -0.0071
19.02955, -0.382, -0.0772, -0.0752, -0.0079
19.03449, -0.382, -0.0768, -0.0747, -0.0071
19.03955, -0.382, -0.0764, -0.0743, -0.0079
19.04449, -0.382, -0.0760, -0.0738, -0.0071
19.04955, -1.152, -0.0756, -0.0733, -0.0079
19.05449, -1.469, -0.0752, -0.0728, -0.0071
19.05956, -1.423, -0.0748, -0.0724, -0.0071
19.06450, -1.469, -0.0744, -0.0720, -0.0079
19.06955, -1.423, -0.0740, -0.0715, -0.0063
19.07449, -1.423, -0.0736, -0.0712, -0.0071
19.07956, -0.654, -0.0732, -0.0707, -0.0063
19.08450, -0.337, -0.0728, -0.0703, -0.0071
19.08956, -0.428, -0.0724, -0.0699, -0.0071
19.09449, -0.382, -0.0720, -0.0695, -0.0055
19.09955, -1.152, -0.0716, -0.0691, -0.0063
19.10450, -0.880, -0.0712, -0.0687, -0.0063
19.10956, -0.337, -0.0708, -0.0683, -0.0055
19.11450, -0.382, -0.0704, -0.0679, -0.0055
19.11955, -0.382, -0.0700, -0.0674, -0.0055
19.12449, -0.337, -0.0696, -0.0670, -0.0055
19.12955, -0.428, -0.0692, -0.0666, -0.0055
19.13449, -0.926, -0.0688, -0.0662, -0.0055
19.13956, -1.423, -0.0684, -0.0658, -0.0039
19.14450, -1.423, -0.0680, -0.0654, -0.0055
19.14955, -0.654, -0.0676, -0.0650, -0.0047
19.15450, -0.382, -0.0672, -0.0646, -0.0047
19.15955, -0.382, -0.0668, -0.0642, -0.0047
19.16450, -0.382, -0.0664, -0.0639, -0.0039
19.16955, -0.428, -0.0660, -0.0635, -0.0047
19.17450, -0.382, -0.0656, -0.0631, -0.0031
19.17956, -0.382, -0.0652, -0.0628, -0.0039
19.18450, -0.428, -0.0648, -0.0624, -0.0031
19.18955, -0.337, -0.0644, -0.0620, -0.0031
19.19450, -0.428, -0.0640, -0.0616, -0.0031
19.19956, -0.337, -0.0636, -0.0612, -0.0031
19.20449, -0.382, -0.0632, -0.0608, -0.0024
19.20956, -0.337, -0.0628, -0.0604, -0.0031
19.21450, -0.382, -0.0624, -0.0600, -0.0024
19.21955, -0.337, -0.0620, -0.0596, -0.0031
19.22449, -0.382, -0.0616, -0.0591, -0.0024
19.22955, -0.382, -0.0612, -0.0587, -0.0024
19.23449, -0.382, -0.0608, -0.0583, -0.0031
19.23955, -0.428, -0.0604, -0.0578, -0.0024
19.24450, -0.926, -0.0600, -0.0574, -0.0024
19.24955, -1.469, -0.0596, -0.0569, -0.0024
19.25449, -0.880, -0.0592, -0.0564, -0.0024
19.25955, -0.337, -0.0588, -0.0560, -0.0024
19.26449, -0.337, -0.0584, -0.0555, -0.0031
19.26955, -0.428, -0.0580, -0.0550, -0.0024
19.27449, -0.926, -0.0576, -0.0545, -0.0031
19.27955, -1.469, -0.0572, -0.0541, -0.0031
19.28450, -1.423, -0.0568, -0.0536, -0.0024
19.28956, -1.469, -0.0564, -0.0532, -0.0031
19.29450, -0.880, -0.0560, -0.0527, -0.0024
19.29956, -0.337, -0.0556, -0.0523, -0.0024
19.30450, -0.428, -0.0552, -0.0519, -0.0024
19.30955, -0.382, -0.0548, -0.0514, -0.0039
19.31450, -0.337, -0.0544, -0.0509, -0.0031
